profile_id,from_country,from_city,to_country,to_city,fpp_delta_usd,rfpg_percent,pc_fpp_delta_usd
F3,Portugal,Faro,USA,New York,-5118.279569892473,-188.29113924050634,-1279.5698924731182
F3,Portugal,Faro,USA,San Francisco,-6116.279569892473,-225.00553797468353,-1529.0698924731182
F3,Portugal,Faro,USA,Austin,-3686.279569892473,-135.61075949367088,-921.5698924731182
F3,Portugal,Faro,USA,Miami,-4451.279569892473,-163.7535601265823,-1112.8198924731182
F3,Portugal,Faro,Germany,Berlin,-2218.279569892473,-81.60601265822784,-554.5698924731182
F3,Portugal,Faro,Germany,Munich,-3112.9032258064517,-114.51740506329115,-778.2258064516129
F3,Portugal,Faro,Germany,Frankfurt,-2650.5376344086017,-97.50791139240505,-662.6344086021504
F3,Portugal,Faro,France,Paris,-2532.258064516129,-93.15664556962025,-633.0645161290322
F3,Portugal,Faro,France,Lyon,-1422.5806451612902,-52.333860759493675,-355.64516129032256
F3,Portugal,Faro,France,Marseille,-1151.6129032258063,-42.36550632911392,-287.9032258064516
F3,Portugal,Faro,Portugal,Lisbon,-619.3548387096771,-22.78481012658227,-154.83870967741927
F3,Portugal,Faro,Portugal,Porto,-187.0967741935483,-6.882911392405061,-46.774193548387075
F4,Brazil,São Paulo,Brazil,Rio de Janeiro,48.0,3.6090225563909777,48.0
F4,Brazil,São Paulo,Brazil,Belo Horizonte,174.0,13.082706766917292,174.0
F4,Brazil,São Paulo,Brazil,Salvador,240.0,18.045112781954884,240.0
F4,Brazil,São Paulo,Brazil,Curitiba,136.0,10.225563909774436,136.0
F4,Brazil,São Paulo,USA,New York,4470.0,336.09022556390977,4470.0
F4,Brazil,São Paulo,USA,San Francisco,3980.0,299.2481203007519,3980.0
F4,Brazil,São Paulo,USA,Austin,5540.0,416.5413533834586,5540.0
F4,Brazil,São Paulo,USA,Miami,5080.0,381.9548872180451,5080.0
F4,Brazil,São Paulo,Germany,Berlin,7024.838709677419,528.1833616298811,7024.838709677419
F4,Brazil,São Paulo,Germany,Munich,6487.204301075268,487.7597218853585,6487.204301075268
F4,Brazil,São Paulo,Germany,Frankfurt,6761.397849462365,508.375778155065,6761.397849462365
F4,Brazil,São Paulo,France,Paris,6890.430107526881,518.0774516937505,6890.430107526881
F4,Brazil,São Paulo,France,Lyon,7535.591397849461,566.5858193871775,7535.591397849461
F4,Brazil,São Paulo,France,Marseille,7637.741935483871,574.2663109386369,7637.741935483871
F4,Brazil,São Paulo,Portugal,Lisbon,7788.279569892473,585.5849300671032,7788.279569892473
F4,Brazil,São Paulo,Portugal,Porto,8051.720430107525,605.3925135419192,8051.720430107525
F4,Brazil,São Paulo,Portugal,Faro,8143.1182795698915,612.2645322984881,8143.1182795698915
F4,Brazil,Rio de Janeiro,Brazil,São Paulo,-48.0,-3.483309143686502,-48.0
F4,Brazil,Rio de Janeiro,Brazil,Belo Horizonte,126.0,9.143686502177069,126.0
F4,Brazil,Rio de Janeiro,Brazil,Salvador,192.0,13.933236574746008,192.0
F4,Brazil,Rio de Janeiro,Brazil,Curitiba,88.0,6.386066763425253,88.0
F4,Brazil,Rio de Janeiro,USA,New York,4422.0,320.899854862119,4422.0
F4,Brazil,Rio de Janeiro,USA,San Francisco,3932.0,285.3410740203193,3932.0
F4,Brazil,Rio de Janeiro,USA,Austin,5492.0,398.54862119013063,5492.0
F4,Brazil,Rio de Janeiro,USA,Miami,5032.0,365.16690856313494,5032.0
F4,Brazil,Rio de Janeiro,Germany,Berlin,6976.838709677419,506.30179315511026,6976.838709677419
F4,Brazil,Rio de Janeiro,Germany,Munich,6439.204301075268,467.28623375001945,6439.204301075268
F4,Brazil,Rio de Janeiro,Germany,Frankfurt,6713.397849462365,487.1841690466158,6713.397849462365
F4,Brazil,Rio de Janeiro,France,Paris,6842.430107526881,496.5479033038376,6842.430107526881
F4,Brazil,Rio de Janeiro,France,Lyon,7487.591397849461,543.3665745899464,7487.591397849461
F4,Brazil,Rio de Janeiro,France,Marseille,7589.741935483871,550.7795308769137,7589.741935483871
F4,Brazil,Rio de Janeiro,Portugal,Lisbon,7740.279569892473,561.7038875103391,7740.279569892473
F4,Brazil,Rio de Janeiro,Portugal,Porto,8003.720430107525,580.8215116188335,8003.720430107525
F4,Brazil,Rio de Janeiro,Portugal,Faro,8095.1182795698915,587.454156717699,8095.1182795698915
F4,Brazil,Belo Horizonte,Brazil,São Paulo,-174.0,-11.569148936170212,-174.0
F4,Brazil,Belo Horizonte,Brazil,Rio de Janeiro,-126.0,-8.377659574468085,-126.0
F4,Brazil,Belo Horizonte,Brazil,Salvador,66.0,4.388297872340425,66.0
F4,Brazil,Belo Horizonte,Brazil,Curitiba,-38.0,-2.5265957446808507,-38.0
F4,Brazil,Belo Horizonte,USA,New York,4296.0,285.6382978723404,4296.0
F4,Brazil,Belo Horizonte,USA,San Francisco,3806.0,253.05851063829786,3806.0
F4,Brazil,Belo Horizonte,USA,Austin,5366.0,356.781914893617,5366.0
F4,Brazil,Belo Horizonte,USA,Miami,4906.0,326.1968085106383,4906.0
F4,Brazil,Belo Horizonte,Germany,Berlin,6850.838709677419,455.5078929306794,6850.838709677419
F4,Brazil,Belo Horizonte,Germany,Munich,6313.204301075268,419.7609242736215,6313.204301075268
F4,Brazil,Belo Horizonte,Germany,Frankfurt,6587.397849462365,437.9918782887211,6587.397849462365
F4,Brazil,Belo Horizonte,France,Paris,6716.430107526881,446.571150766415,6716.430107526881
F4,Brazil,Belo Horizonte,France,Lyon,7361.591397849461,489.46751315488433,7361.591397849461
F4,Brazil,Belo Horizonte,France,Marseille,7463.741935483871,496.2594371997254,7463.741935483871
F4,Brazil,Belo Horizonte,Portugal,Lisbon,7614.279569892473,506.2685884237016,7614.279569892473
F4,Brazil,Belo Horizonte,Portugal,Porto,7877.720430107525,523.7846030656599,7877.720430107525
F4,Brazil,Belo Horizonte,Portugal,Faro,7969.1182795698915,529.8615877373597,7969.1182795698915
F4,Brazil,Salvador,Brazil,São Paulo,-240.0,-15.286624203821656,-240.0
F4,Brazil,Salvador,Brazil,Rio de Janeiro,-192.0,-12.229299363057326,-192.0
F4,Brazil,Salvador,Brazil,Belo Horizonte,-66.0,-4.203821656050955,-66.0
F4,Brazil,Salvador,Brazil,Curitiba,-104.0,-6.624203821656051,-104.0
F4,Brazil,Salvador,USA,New York,4230.0,269.4267515923567,4230.0
F4,Brazil,Salvador,USA,San Francisco,3740.0,238.21656050955414,3740.0
F4,Brazil,Salvador,USA,Austin,5300.0,337.5796178343949,5300.0
F4,Brazil,Salvador,USA,Miami,4840.0,308.28025477707007,4840.0
F4,Brazil,Salvador,Germany,Berlin,6784.838709677419,432.1553318265872,6784.838709677419
F4,Brazil,Salvador,Germany,Munich,6247.204301075268,397.9111019793164,6247.204301075268
F4,Brazil,Salvador,Germany,Frankfurt,6521.397849462365,415.3756592014245,6521.397849462365
F4,Brazil,Salvador,France,Paris,6650.430107526881,423.5942743647695,6650.430107526881
F4,Brazil,Salvador,France,Lyon,7295.591397849461,464.68735018149437,7295.591397849461
F4,Brazil,Salvador,France,Marseille,7397.741935483871,471.1937538524759,7397.741935483871
F4,Brazil,Salvador,Portugal,Lisbon,7548.279569892473,480.7821382097116,7548.279569892473
F4,Brazil,Salvador,Portugal,Porto,7811.720430107525,497.5618108348742,7811.720430107525
F4,Brazil,Salvador,Portugal,Faro,7903.1182795698915,503.38332990891035,7903.1182795698915
F4,Brazil,Curitiba,Brazil,São Paulo,-136.0,-9.27694406548431,-136.0
F4,Brazil,Curitiba,Brazil,Rio de Janeiro,-88.0,-6.002728512960437,-88.0
F4,Brazil,Curitiba,Brazil,Belo Horizonte,38.0,2.592087312414734,38.0
F4,Brazil,Curitiba,Brazil,Salvador,104.0,7.094133697135062,104.0
F4,Brazil,Curitiba,USA,New York,4334.0,295.6343792633015,4334.0
F4,Brazil,Curitiba,USA,San Francisco,3844.0,262.2100954979536,3844.0
F4,Brazil,Curitiba,USA,Austin,5404.0,368.62210095497954,5404.0
F4,Brazil,Curitiba,USA,Miami,4944.0,337.2442019099591,4944.0
F4,Brazil,Curitiba,Germany,Berlin,6888.838709677419,469.907142542798,6888.838709677419
F4,Brazil,Curitiba,Germany,Munich,6351.204301075268,433.2335812466076,6351.204301075268
F4,Brazil,Curitiba,Germany,Frankfurt,6625.397849462365,451.9370975076647,6625.397849462365
F4,Brazil,Curitiba,France,Paris,6754.430107526881,460.7387522187504,6754.430107526881
F4,Brazil,Curitiba,France,Lyon,7399.591397849461,504.7470257741788,7399.591397849461
F4,Brazil,Curitiba,France,Marseille,7501.741935483871,511.7150024204551,7501.741935483871
F4,Brazil,Curitiba,Portugal,Lisbon,7652.279569892473,521.9835995833884,7652.279569892473
F4,Brazil,Curitiba,Portugal,Porto,7915.720430107525,539.9536446185215,7915.720430107525
F4,Brazil,Curitiba,Portugal,Faro,8007.1182795698915,546.1881500388739,8007.1182795698915
F4,USA,New York,Brazil,São Paulo,-4470.0,-77.06896551724138,-4470.0
F4,USA,New York,Brazil,Rio de Janeiro,-4422.0,-76.24137931034483,-4422.0
F4,USA,New York,Brazil,Belo Horizonte,-4296.0,-74.06896551724138,-4296.0
F4,USA,New York,Brazil,Salvador,-4230.0,-72.93103448275862,-4230.0
F4,USA,New York,Brazil,Curitiba,-4334.0,-74.72413793103449,-4334.0
F4,USA,New York,USA,San Francisco,-490.0,-8.448275862068966,-490.0
F4,USA,New York,USA,Austin,1070.0,18.448275862068968,1070.0
F4,USA,New York,USA,Miami,610.0,10.517241379310345,610.0
F4,USA,New York,Germany,Berlin,2554.8387096774186,44.04894327030032,2554.8387096774186
F4,USA,New York,Germany,Munich,2017.2043010752677,34.77938450129772,2017.2043010752677
F4,USA,New York,Germany,Frankfurt,2291.3978494623652,39.50685947348905,2291.3978494623652
F4,USA,New York,France,Paris,2420.4301075268813,41.73155357804968,2420.4301075268813
F4,USA,New York,France,Lyon,3065.591397849461,52.85502410085277,3065.591397849461
F4,USA,New York,France,Marseille,3167.741935483871,54.6162402669633,3167.741935483871
F4,USA,New York,Portugal,Lisbon,3318.279569892473,57.21171672228401,3318.279569892473
F4,USA,New York,Portugal,Porto,3581.7204301075253,61.75380051909526,3581.7204301075253
F4,USA,New York,Portugal,Faro,3673.1182795698915,63.32962550982572,3673.1182795698915
F4,USA,San Francisco,Brazil,São Paulo,-3980.0,-74.95291902071564,-3980.0
F4,USA,San Francisco,Brazil,Rio de Janeiro,-3932.0,-74.04896421845575,-3932.0
F4,USA,San Francisco,Brazil,Belo Horizonte,-3806.0,-71.67608286252354,-3806.0
F4,USA,San Francisco,Brazil,Salvador,-3740.0,-70.4331450094162,-3740.0
F4,USA,San Francisco,Brazil,Curitiba,-3844.0,-72.39171374764595,-3844.0
F4,USA,San Francisco,USA,New York,490.0,9.227871939736348,490.0
F4,USA,San Francisco,USA,Austin,1560.0,29.37853107344633,1560.0
F4,USA,San Francisco,USA,Miami,1100.0,20.715630885122412,1100.0
F4,USA,San Francisco,Germany,Berlin,3044.8387096774186,57.3415952858271,3044.8387096774186
F4,USA,San Francisco,Germany,Munich,2507.2043010752677,47.21665350424233,2507.2043010752677
F4,USA,San Francisco,Germany,Frankfurt,2781.3978494623652,52.380373812850564,2781.3978494623652
F4,USA,San Francisco,France,Paris,2910.4301075268813,54.81035984043091,2910.4301075268813
F4,USA,San Francisco,France,Lyon,3555.591397849461,66.9602899783326,3555.591397849461
F4,USA,San Francisco,France,Marseille,3657.741935483871,68.88402891683373,3657.741935483871
F4,USA,San Francisco,Portugal,Lisbon,3808.279569892473,71.71901261567746,3808.279569892473
F4,USA,San Francisco,Portugal,Porto,4071.7204301075253,76.68023408865396,4071.7204301075253
F4,USA,San Francisco,Portugal,Faro,4163.1182795698915,78.40147419152338,4163.1182795698915
F4,USA,Austin,Brazil,São Paulo,-5540.0,-80.64046579330422,-5540.0
F4,USA,Austin,Brazil,Rio de Janeiro,-5492.0,-79.94177583697234,-5492.0
F4,USA,Austin,Brazil,Belo Horizonte,-5366.0,-78.10771470160117,-5366.0
F4,USA,Austin,Brazil,Salvador,-5300.0,-77.14701601164484,-5300.0
F4,USA,Austin,Brazil,Curitiba,-5404.0,-78.66084425036391,-5404.0
F4,USA,Austin,USA,New York,-1070.0,-15.574963609898107,-1070.0
F4,USA,Austin,USA,San Francisco,-1560.0,-22.707423580786028,-1560.0
F4,USA,Austin,USA,Miami,-460.0,-6.695778748180495,-460.0
F4,USA,Austin,Germany,Berlin,1484.8387096774186,21.613372775508278,1484.8387096774186
F4,USA,Austin,Germany,Munich,947.2043010752677,13.78754441157595,947.2043010752677
F4,USA,Austin,Germany,Frankfurt,1221.3978494623652,17.778716877181445,1221.3978494623652
F4,USA,Austin,France,Paris,1350.4301075268813,19.6569156845252,1350.4301075268813
F4,USA,Austin,France,Lyon,1995.591397849461,29.047909721243975,1995.591397849461
F4,USA,Austin,France,Marseille,2097.741935483871,30.53481711039114,2097.741935483871
F4,USA,Austin,Portugal,Lisbon,2248.279569892473,32.72604905229218,2248.279569892473
F4,USA,Austin,Portugal,Porto,2511.7204301075253,36.560704950619,2511.7204301075253
F4,USA,Austin,Portugal,Faro,2603.1182795698915,37.8910957724875,2603.1182795698915
F4,USA,Miami,Brazil,São Paulo,-5080.0,-79.25117004680187,-5080.0
F4,USA,Miami,Brazil,Rio de Janeiro,-5032.0,-78.50234009360373,-5032.0
F4,USA,Miami,Brazil,Belo Horizonte,-4906.0,-76.53666146645865,-4906.0
F4,USA,Miami,Brazil,Salvador,-4840.0,-75.50702028081123,-4840.0
F4,USA,Miami,Brazil,Curitiba,-4944.0,-77.12948517940717,-4944.0
F4,USA,Miami,USA,New York,-610.0,-9.51638065522621,-610.0
F4,USA,Miami,USA,San Francisco,-1100.0,-17.160686427457097,-1100.0
F4,USA,Miami,USA,Austin,460.0,7.17628705148206,460.0
F4,USA,Miami,Germany,Berlin,1944.8387096774186,30.340697498867687,1944.8387096774186
F4,USA,Miami,Germany,Munich,1407.2043010752677,21.953265227383273,1407.2043010752677
F4,USA,Miami,Germany,Frankfurt,1681.3978494623652,26.230855685840332,1681.3978494623652
F4,USA,Miami,France,Paris,1810.4301075268813,28.243839430996587,1810.4301075268813
F4,USA,Miami,France,Lyon,2455.591397849461,38.30875815677786,2455.591397849461
F4,USA,Miami,France,Marseille,2557.741935483871,39.902370288359926,2557.741935483871
F4,USA,Miami,Portugal,Lisbon,2708.279569892473,42.250851324375546,2708.279569892473
F4,USA,Miami,Portugal,Porto,2971.7204301075253,46.36069313740289,2971.7204301075253
F4,USA,Miami,Portugal,Faro,3063.1182795698915,47.78655662355525,3063.1182795698915
F4,Germany,Berlin,Brazil,São Paulo,-7024.838709677419,-84.08108108108108,-7024.838709677419
F4,Germany,Berlin,Brazil,Rio de Janeiro,-6976.838709677419,-83.50656370656371,-6976.838709677419
F4,Germany,Berlin,Brazil,Belo Horizonte,-6850.838709677419,-81.99845559845559,-6850.838709677419
F4,Germany,Berlin,Brazil,Salvador,-6784.838709677419,-81.20849420849422,-6784.838709677419
F4,Germany,Berlin,Brazil,Curitiba,-6888.838709677419,-82.45328185328185,-6888.838709677419
F4,Germany,Berlin,USA,New York,-2554.8387096774186,-30.57915057915057,-2554.8387096774186
F4,Germany,Berlin,USA,San Francisco,-3044.8387096774186,-36.444015444015434,-3044.8387096774186
F4,Germany,Berlin,USA,Austin,-1484.8387096774186,-17.77220077220076,-1484.8387096774186
F4,Germany,Berlin,USA,Miami,-1944.8387096774186,-23.277992277992272,-1944.8387096774186
F4,Germany,Berlin,Germany,Munich,-537.6344086021509,-6.435006435006439,-537.6344086021509
F4,Germany,Berlin,Germany,Frankfurt,-263.44086021505336,-3.1531531531531485,-263.44086021505336
F4,Germany,Berlin,France,Paris,-134.40860215053726,-1.6087516087516045,-134.40860215053726
F4,Germany,Berlin,France,Lyon,510.7526881720423,6.113256113256106,510.7526881720423
F4,Germany,Berlin,France,Marseille,612.9032258064526,7.335907335907349,612.9032258064526
F4,Germany,Berlin,Portugal,Lisbon,763.4408602150543,9.137709137709145,763.4408602150543
F4,Germany,Berlin,Portugal,Porto,1026.8817204301067,12.290862290862282,1026.8817204301067
F4,Germany,Berlin,Portugal,Faro,1118.2795698924729,13.384813384813382,1118.2795698924729
F4,Germany,Munich,Brazil,São Paulo,-6487.204301075268,-82.98624484181568,-6487.204301075268
F4,Germany,Munich,Brazil,Rio de Janeiro,-6439.204301075268,-82.37221458046767,-6439.204301075268
F4,Germany,Munich,Brazil,Belo Horizonte,-6313.204301075268,-80.76038514442916,-6313.204301075268
F4,Germany,Munich,Brazil,Salvador,-6247.204301075268,-79.91609353507565,-6247.204301075268
F4,Germany,Munich,Brazil,Curitiba,-6351.204301075268,-81.246492434663,-6351.204301075268
F4,Germany,Munich,USA,New York,-2017.2043010752677,-25.80467675378266,-2017.2043010752677
F4,Germany,Munich,USA,San Francisco,-2507.2043010752677,-32.07290233837688,-2507.2043010752677
F4,Germany,Munich,USA,Austin,-947.2043010752677,-12.1169188445667,-947.2043010752677
F4,Germany,Munich,USA,Miami,-1407.2043010752677,-18.00137551581842,-1407.2043010752677
F4,Germany,Munich,Germany,Berlin,537.6344086021509,6.877579092159565,537.6344086021509
F4,Germany,Munich,Germany,Frankfurt,274.1935483870975,3.507565337001385,274.1935483870975
F4,Germany,Munich,France,Paris,403.2258064516136,5.1581843191196795,403.2258064516136
F4,Germany,Munich,France,Lyon,1048.3870967741932,13.41127922971114,1048.3870967741932
F4,Germany,Munich,France,Marseille,1150.5376344086035,14.718019257221476,1150.5376344086035
F4,Germany,Munich,Portugal,Lisbon,1301.0752688172051,16.643741403026148,1301.0752688172051
F4,Germany,Munich,Portugal,Porto,1564.5161290322576,20.013755158184317,1564.5161290322576
F4,Germany,Munich,Portugal,Faro,1655.9139784946237,21.18294360385145,1655.9139784946237
F4,Germany,Frankfurt,Brazil,São Paulo,-6761.397849462365,-83.56279069767442,-6761.397849462365
F4,Germany,Frankfurt,Brazil,Rio de Janeiro,-6713.397849462365,-82.9695681063123,-6713.397849462365
F4,Germany,Frankfurt,Brazil,Belo Horizonte,-6587.397849462365,-81.4123588039867,-6587.397849462365
F4,Germany,Frankfurt,Brazil,Salvador,-6521.397849462365,-80.59667774086378,-6521.397849462365
F4,Germany,Frankfurt,Brazil,Curitiba,-6625.397849462365,-81.88199335548173,-6625.397849462365
F4,Germany,Frankfurt,USA,New York,-2291.3978494623652,-28.318936877076407,-2291.3978494623652
F4,Germany,Frankfurt,USA,San Francisco,-2781.3978494623652,-34.37475083056478,-2781.3978494623652
F4,Germany,Frankfurt,USA,Austin,-1221.3978494623652,-15.095016611295678,-1221.3978494623652
F4,Germany,Frankfurt,USA,Miami,-1681.3978494623652,-20.780066445182722,-1681.3978494623652
F4,Germany,Frankfurt,Germany,Berlin,263.44086021505336,3.255813953488367,263.44086021505336
F4,Germany,Frankfurt,Germany,Munich,-274.1935483870975,-3.388704318936886,-274.1935483870975
F4,Germany,Frankfurt,France,Paris,129.0322580645161,1.5946843853820596,129.0322580645161
F4,Germany,Frankfurt,France,Lyon,774.1935483870957,9.568106312292347,774.1935483870957
F4,Germany,Frankfurt,France,Marseille,876.344086021506,10.830564784053163,876.344086021506
F4,Germany,Frankfurt,Portugal,Lisbon,1026.8817204301076,12.691029900332229,1026.8817204301076
F4,Germany,Frankfurt,Portugal,Porto,1290.32258064516,15.946843853820583,1290.32258064516
F4,Germany,Frankfurt,Portugal,Faro,1381.7204301075262,17.076411960132884,1381.7204301075262
F4,France,Paris,Brazil,São Paulo,-6890.430107526881,-83.82079790712883,-6890.430107526881
F4,France,Paris,Brazil,Rio de Janeiro,-6842.430107526881,-83.23688685415304,-6842.430107526881
F4,France,Paris,Brazil,Belo Horizonte,-6716.430107526881,-81.70412034009156,-6716.430107526881
F4,France,Paris,Brazil,Salvador,-6650.430107526881,-80.90124264224984,-6650.430107526881
F4,France,Paris,Brazil,Curitiba,-6754.430107526881,-82.16638325703074,-6754.430107526881
F4,France,Paris,USA,New York,-2420.4301075268813,-29.44408109875735,-2420.4301075268813
F4,France,Paris,USA,San Francisco,-2910.4301075268813,-35.404839764551994,-2910.4301075268813
F4,France,Paris,USA,Austin,-1350.4301075268813,-16.427730542838454,-1350.4301075268813
F4,France,Paris,USA,Miami,-1810.4301075268813,-22.023544800523215,-1810.4301075268813
F4,France,Paris,Germany,Berlin,134.40860215053726,1.6350555918901197,134.40860215053726
F4,France,Paris,Germany,Munich,-403.2258064516136,-4.905166775670382,-403.2258064516136
F4,France,Paris,Germany,Frankfurt,-129.0322580645161,-1.569653368214519,-129.0322580645161
F4,France,Paris,France,Lyon,645.1612903225796,7.848266841072584,645.1612903225796
F4,France,Paris,France,Marseille,747.3118279569899,9.090909090909099,747.3118279569899
F4,France,Paris,Portugal,Lisbon,897.8494623655915,10.922171353826032,897.8494623655915
F4,France,Paris,Portugal,Porto,1161.290322580644,14.12688031393066,1161.290322580644
F4,France,Paris,Portugal,Faro,1252.6881720430101,15.23871811641595,1252.6881720430101
F4,France,Lyon,Brazil,São Paulo,-7535.591397849461,-84.9981807155852,-7535.591397849461
F4,France,Lyon,Brazil,Rio de Janeiro,-7487.591397849461,-84.45676167374165,-7487.591397849461
F4,France,Lyon,Brazil,Belo Horizonte,-7361.591397849461,-83.03553668890237,-7361.591397849461
F4,France,Lyon,Brazil,Salvador,-7295.591397849461,-82.2910855063675,-7295.591397849461
F4,France,Lyon,Brazil,Curitiba,-7399.591397849461,-83.4641600970285,-7399.591397849461
F4,France,Lyon,USA,New York,-3065.591397849461,-34.57853244390539,-3065.591397849461
F4,France,Lyon,USA,San Francisco,-3555.591397849461,-40.10551849605821,-3555.591397849461
F4,France,Lyon,USA,Austin,-1995.591397849461,-22.509399636143105,-1995.591397849461
F4,France,Lyon,USA,Miami,-2455.591397849461,-27.697998787143714,-2455.591397849461
F4,France,Lyon,Germany,Berlin,-510.7526881720423,-5.761067313523341,-510.7526881720423
F4,France,Lyon,Germany,Munich,-1048.3870967741932,-11.825348696179502,-1048.3870967741932
F4,France,Lyon,Germany,Frankfurt,-774.1935483870957,-8.732565191024854,-774.1935483870957
F4,France,Lyon,France,Paris,-645.1612903225796,-7.2771376591873755,-645.1612903225796
F4,France,Lyon,France,Marseille,102.15053763441028,1.1522134627046887,102.15053763441028
F4,France,Lyon,Portugal,Lisbon,252.68817204301195,2.850212249848407,252.68817204301195
F4,France,Lyon,Portugal,Porto,516.1290322580644,5.821710127349909,516.1290322580644
F4,France,Lyon,Portugal,Faro,607.5268817204305,6.852637962401461,607.5268817204305
F4,France,Marseille,Brazil,São Paulo,-7637.741935483871,-85.16906474820144,-7637.741935483871
F4,France,Marseille,Brazil,Rio de Janeiro,-7589.741935483871,-84.63381294964029,-7589.741935483871
F4,France,Marseille,Brazil,Belo Horizonte,-7463.741935483871,-83.22877697841726,-7463.741935483871
F4,France,Marseille,Brazil,Salvador,-7397.741935483871,-82.49280575539568,-7397.741935483871
F4,France,Marseille,Brazil,Curitiba,-7501.741935483871,-83.65251798561151,-7501.741935483871
F4,France,Marseille,USA,New York,-3167.741935483871,-35.32374100719425,-3167.741935483871
F4,France,Marseille,USA,San Francisco,-3657.741935483871,-40.78776978417266,-3657.741935483871
F4,France,Marseille,USA,Austin,-2097.741935483871,-23.392086330935253,-2097.741935483871
F4,France,Marseille,USA,Miami,-2557.741935483871,-28.52158273381295,-2557.741935483871
F4,France,Marseille,Germany,Berlin,-612.9032258064526,-6.834532374100731,-612.9032258064526
F4,France,Marseille,Germany,Munich,-1150.5376344086035,-12.82973621103119,-1150.5376344086035
F4,France,Marseille,Germany,Frankfurt,-876.344086021506,-9.772182254196649,-876.344086021506
F4,France,Marseille,France,Paris,-747.3118279569899,-8.33333333333334,-747.3118279569899
F4,France,Marseille,France,Lyon,-102.15053763441028,-1.1390887290168052,-102.15053763441028
F4,France,Marseille,Portugal,Lisbon,150.53763440860166,1.678657074340522,150.53763440860166
F4,France,Marseille,Portugal,Porto,413.9784946236541,4.61630695443643,413.9784946236541
F4,France,Marseille,Portugal,Faro,505.37634408602025,5.635491606714614,505.37634408602025
F4,Portugal,Lisbon,Brazil,São Paulo,-7788.279569892473,-85.41391509433961,-7788.279569892473
F4,Portugal,Lisbon,Brazil,Rio de Janeiro,-7740.279569892473,-84.8875,-7740.279569892473
F4,Portugal,Lisbon,Brazil,Belo Horizonte,-7614.279569892473,-83.5056603773585,-7614.279569892473
F4,Portugal,Lisbon,Brazil,Salvador,-7548.279569892473,-82.78183962264151,-7548.279569892473
F4,Portugal,Lisbon,Brazil,Curitiba,-7652.279569892473,-83.92240566037735,-7652.279569892473
F4,Portugal,Lisbon,USA,New York,-3318.279569892473,-36.39150943396226,-3318.279569892473
F4,Portugal,Lisbon,USA,San Francisco,-3808.279569892473,-41.76533018867924,-3808.279569892473
F4,Portugal,Lisbon,USA,Austin,-2248.279569892473,-24.656839622641506,-2248.279569892473
F4,Portugal,Lisbon,USA,Miami,-2708.279569892473,-29.701650943396224,-2708.279569892473
F4,Portugal,Lisbon,Germany,Berlin,-763.4408602150543,-8.372641509433969,-763.4408602150543
F4,Portugal,Lisbon,Germany,Munich,-1301.0752688172051,-14.268867924528312,-1301.0752688172051
F4,Portugal,Lisbon,Germany,Frankfurt,-1026.8817204301076,-11.26179245283019,-1026.8817204301076
F4,Portugal,Lisbon,France,Paris,-897.8494623655915,-9.846698113207548,-897.8494623655915
F4,Portugal,Lisbon,France,Lyon,-252.68817204301195,-2.771226415094353,-252.68817204301195
F4,Portugal,Lisbon,France,Marseille,-150.53763440860166,-1.65094339622641,-150.53763440860166
F4,Portugal,Lisbon,Portugal,Porto,263.44086021505245,2.889150943396212,263.44086021505245
F4,Portugal,Lisbon,Portugal,Faro,354.8387096774186,3.8915094339622556,354.8387096774186
F4,Portugal,Porto,Brazil,São Paulo,-8051.720430107525,-85.82349570200573,-8051.720430107525
F4,Portugal,Porto,Brazil,Rio de Janeiro,-8003.720430107525,-85.31186246418338,-8003.720430107525
F4,Portugal,Porto,Brazil,Belo Horizonte,-7877.720430107525,-83.96882521489971,-7877.720430107525
F4,Portugal,Porto,Brazil,Salvador,-7811.720430107525,-83.26532951289398,-7811.720430107525
F4,Portugal,Porto,Brazil,Curitiba,-7915.720430107525,-84.3738681948424,-7915.720430107525
F4,Portugal,Porto,USA,New York,-3581.7204301075253,-38.177650429799414,-3581.7204301075253
F4,Portugal,Porto,USA,San Francisco,-4071.7204301075253,-43.40057306590257,-4071.7204301075253
F4,Portugal,Porto,USA,Austin,-2511.7204301075253,-26.772492836676204,-2511.7204301075253
F4,Portugal,Porto,USA,Miami,-2971.7204301075253,-31.67564469914039,-2971.7204301075253
F4,Portugal,Porto,Germany,Berlin,-1026.8817204301067,-10.945558739255008,-1026.8817204301067
F4,Portugal,Porto,Germany,Munich,-1564.5161290322576,-16.676217765042978,-1564.5161290322576
F4,Portugal,Porto,Germany,Frankfurt,-1290.32258064516,-13.753581661891106,-1290.32258064516
F4,Portugal,Porto,France,Paris,-1161.290322580644,-12.378223495701995,-1161.290322580644
F4,Portugal,Porto,France,Lyon,-516.1290322580644,-5.501432664756447,-516.1290322580644
F4,Portugal,Porto,France,Marseille,-413.9784946236541,-4.412607449856716,-413.9784946236541
F4,Portugal,Porto,Portugal,Lisbon,-263.44086021505245,-2.8080229226360895,-263.44086021505245
F4,Portugal,Porto,Portugal,Faro,91.39784946236614,0.9742120343839601,91.39784946236614
F4,Portugal,Faro,Brazil,São Paulo,-8143.1182795698915,-85.96027241770715,-8143.1182795698915
F4,Portugal,Faro,Brazil,Rio de Janeiro,-8095.1182795698915,-85.45357548240635,-8095.1182795698915
