person_id,city_br,dependents,rent_status,housing_cost,basic_food_cost,transport_cost,utilities_cost,healthcare_cost,dependent_adjustment,total_household_cost,cost_per_capita,economic_pressure_ratio
40b26ce7-7df5-4bbf-ae32-c3963af00fec,Porto Velho,1,próprio,1100,650,200,280,150,534.0,2914.0,1457.0,0.9965800273597811
9aa074b6-38fd-4d62-b3b9-acdf37bc653a,Vitória,0,próprio,600,650,200,280,150,0.0,1880.0,1880.0,0.7807308970099668
7b81c2d3-897c-4b8e-aff1-6627fedd809f,Vitória,2,aluguel,2200,650,200,280,150,1068.0,4548.0,1516.0,0.2746376811594203
c59ee3e5-a6ba-4907-b0ed-356ae7f94599,Goiânia,0,cedido,600,650,200,280,150,0.0,1880.0,1880.0,1.2771739130434783
e0c036e3-a3d8-4e68-860e-477bca1eadfd,Natal,0,próprio,500,600,180,250,120,0.0,1650.0,1650.0,1.1209239130434783
a5eea845-c612-4e37-9af8-1be2792c1836,Vitória,0,cedido,600,650,200,280,150,0.0,1880.0,1880.0,inf
0cd684e0-b6c7-4cba-b7fa-7f46051c6efb,Natal,0,aluguel,1000,600,180,250,120,0.0,2150.0,2150.0,1.2983091787439613
af2f4b8f-9601-4477-af6b-7fbc54b08245,Belo Horizonte,2,próprio,1100,650,200,280,150,1068.0,3448.0,1149.3333333333333,0.5525641025641026
6e36cfb9-87b0-4323-855c-be51aa81e7ea,Belo Horizonte,0,próprio,600,650,200,280,150,0.0,1880.0,1880.0,2.5543478260869565
0cbc94d7-af51-4663-ac18-ac4c140a3945,São Luís,0,próprio,500,600,180,250,120,0.0,1650.0,1650.0,1.379598662207358
c44211ab-911a-4964-916e-76b8ce93305d,Salvador,0,aluguel,1000,600,180,250,120,0.0,2150.0,2150.0,0.3894927536231884
ed0b1bfd-31a1-4fbf-8624-1373b0535406,Belo Horizonte,1,cedido,1100,650,200,280,150,534.0,2914.0,1457.0,1.1684041700080192
cf6acf92-5ad1-48a6-b982-9d7be6fc74a9,Porto Velho,0,aluguel,1200,650,200,280,150,0.0,2480.0,2480.0,1.497584541062802
b509dff3-5e14-4c85-a026-136ca7111409,Rio de Janeiro,0,cedido,800,750,230,350,180,0.0,2310.0,2310.0,0.10694444444444444
7563953c-e9fe-4af1-94fc-5315cb447fa8,Recife,1,aluguel,1800,600,180,250,120,483.0,3433.0,1716.5,1.174076607387141
d9f55f3a-75fb-4182-af63-17fb3ce94363,Rio de Janeiro,2,próprio,1500,750,230,350,180,1254.0,4264.0,1421.3333333333333,inf
d246ac67-8836-4a23-a65d-28e4dcfc935c,Fortaleza,2,próprio,900,600,180,250,120,966.0,3016.0,1005.3333333333334,4.0978260869565215
c6214d0c-dc6a-45da-ab05-f3eea1cfb1cd,Campinas,0,próprio,900,800,250,300,200,0.0,2450.0,2450.0,1.4794685990338163
836767ef-9aae-4b00-9b9c-0536d45c816f,Rio de Janeiro,3,aluguel,3000,750,230,350,180,1881.0,6391.0,1597.75,3.0964147286821704
95bd743a-40d2-47a0-bf5b-28b88e1379da,Campinas,1,aluguel,3200,800,250,300,200,650.0,5400.0,2700.0,0.8522727272727273
c0314fa8-0c9d-420e-9e9e-2cc58b3265fe,Porto Velho,3,cedido,1100,650,200,280,150,1602.0,3982.0,995.5,0.26087526205450734
107e4da5-8d49-4f6d-bf65-d7993f02e9ff,Macapá,0,aluguel,1000,600,180,250,120,0.0,2150.0,2150.0,2.3369565217391304
928795cf-4ed9-43d4-a734-355381a03952,Campinas,2,aluguel,3200,800,250,300,200,1300.0,6050.0,2016.6666666666667,0.3836884830035515
c0baec9e-6cee-4575-80b5-500596557f4c,Cuiabá,0,aluguel,1200,650,200,280,150,0.0,2480.0,2480.0,inf
401f7ec3-7635-4f0e-8980-41ea95f3a2b2,São Luís,2,aluguel,1800,600,180,250,120,966.0,3916.0,1305.3333333333333,inf
6ceb41c9-1c43-4a99-86e2-257267721f23,Macapá,0,aluguel,1000,600,180,250,120,0.0,2150.0,2150.0,2.921195652173913
d0253de7-5a14-402b-9b9a-7ac21249418f,Campinas,0,aluguel,1800,800,250,300,200,0.0,3350.0,3350.0,0.32088122605363983
f0048421-737e-4f2f-b39e-afbb5173435a,Cuiabá,0,cedido,600,650,200,280,150,0.0,1880.0,1880.0,0.19485903814262023
eff61a60-a859-430d-ab4e-0ce0ffca66d1,Porto Alegre,1,próprio,1200,680,210,320,160,568.0,3138.0,1569.0,0.8345744680851064
76523cfb-080c-4a8f-819f-eb7ca44e6a0a,Macapá,1,próprio,900,600,180,250,120,483.0,2533.0,1266.5,0.3318920335429769
acf285f1-0c7d-4986-80c9-97edfb208ae6,Campinas,0,próprio,900,800,250,300,200,0.0,2450.0,2450.0,0.2253495217071376
de84bc80-1995-4805-a560-bad5ecd54eda,Recife,2,próprio,900,600,180,250,120,966.0,3016.0,1005.3333333333334,0.4603174603174603
ca25be20-3b58-4539-b928-66e0c480bf98,Vitória,0,cedido,600,650,200,280,150,0.0,1880.0,1880.0,0.2611111111111111
573c9ad5-3b48-41dc-92c5-4868629c888b,Belém,0,próprio,600,650,200,280,150,0.0,1880.0,1880.0,0.4351851851851852
b7bfe8da-0afb-44af-97a8-51f48b9a092c,Rio de Janeiro,1,cedido,1500,750,230,350,180,627.0,3637.0,1818.5,0.8118303571428571
4740210b-e3c1-4b97-baa4-55f3a77b8de0,São Luís,2,próprio,900,600,180,250,120,966.0,3016.0,1005.3333333333334,4.683229813664596
41922507-e351-4423-abec-fa22092d6ee8,Rio de Janeiro,0,próprio,800,750,230,350,180,0.0,2310.0,2310.0,inf
a4c87578-36ed-4a15-8ea5-f4ae908f1a02,Palmas,0,próprio,500,600,180,250,120,0.0,1650.0,1650.0,1.281055900621118
ca5c483c-4fde-45c9-8885-30cd904e628c,Campinas,1,aluguel,3200,800,250,300,200,650.0,5400.0,2700.0,2.2425249169435215
d8fbb01d-1b75-4d38-946d-858857a511fb,Fortaleza,0,cedido,500,600,180,250,120,0.0,1650.0,1650.0,0.24909420289855072
a5c4cb2a-7819-4d12-85e8-23cdcf9f418d,Rio de Janeiro,0,próprio,800,750,230,350,180,0.0,2310.0,2310.0,0.6015625
ce42e6f4-cb75-438e-ae76-8bffb30acbf6,Natal,0,próprio,500,600,180,250,120,0.0,1650.0,1650.0,inf
2e3ef2d2-d0c2-4416-a5b2-d617878e1ac2,Fortaleza,0,próprio,500,600,180,250,120,0.0,1650.0,1650.0,0.04502292075965946
d680adb6-3f24-447b-b708-aa67a135f66c,Belo Horizonte,0,próprio,600,650,200,280,150,0.0,1880.0,1880.0,0.5108695652173914
27575479-a24d-45dc-88cf-9bb395b1d679,Rio de Janeiro,1,próprio,1500,750,230,350,180,627.0,3637.0,1818.5,2.4707880434782608
50039d55-041c-4c64-82b1-e74254ce6fb3,Brasília,0,aluguel,1200,650,200,280,150,0.0,2480.0,2480.0,0.3550973654066438
62902673-18ce-4a62-8ba7-e5c192c757d9,Salvador,0,aluguel,1000,600,180,250,120,0.0,2150.0,2150.0,1.4605978260869565
2e7140b5-c8e2-4722-a774-ca90bcfe9911,Belo Horizonte,0,próprio,600,650,200,280,150,0.0,1880.0,1880.0,inf
5e54a006-28d0-48b4-99ce-f17de21f84bf,Macapá,0,próprio,500,600,180,250,120,0.0,1650.0,1650.0,0.25749063670411987
0c239c22-9cdf-4d17-a6ac-5c71b7f6f76f,São Paulo,0,aluguel,1800,800,250,300,200,0.0,3350.0,3350.0,1.3911960132890366
f14fcd95-1425-411f-aa4f-9a2c9657baf9,Fortaleza,0,próprio,500,600,180,250,120,0.0,1650.0,1650.0,1.6304347826086956
b2749bd7-bd9a-4e9a-bf0e-ec8fd3223887,Fortaleza,0,cedido,500,600,180,250,120,0.0,1650.0,1650.0,1.379598662207358
f739a7c2-fd71-4564-a3e4-1118d06312f9,Campinas,1,cedido,1600,800,250,300,200,650.0,3800.0,1900.0,0.5441008018327605
fc454750-24e8-4486-b92f-a7511b9e760c,Campinas,0,próprio,900,800,250,300,200,0.0,2450.0,2450.0,inf
534c148d-164b-4421-bcdf-a3e85d083cbf,Goiânia,0,cedido,600,650,200,280,150,0.0,1880.0,1880.0,1.0217391304347827
9b82980e-d786-4783-96e0-4b94ed9a08b2,Belo Horizonte,0,próprio,600,650,200,280,150,0.0,1880.0,1880.0,0.5605247465712582
12f67db8-1c3b-4d1a-b317-4cd7f6ac8756,Rio de Janeiro,2,próprio,1500,750,230,350,180,1254.0,4264.0,1421.3333333333333,0.14339521119182136
a64c93a9-1a15-4bdd-b9ce-5eccf7e9233b,Vitória,1,aluguel,2200,650,200,280,150,534.0,4014.0,2007.0,inf
2e197d9f-2fb6-41db-bc91-7d823b900414,Porto Alegre,1,próprio,1200,680,210,320,160,568.0,3138.0,1569.0,0.6648305084745763
03311a8e-cc34-4000-8c20-500c6cb3d980,Vitória,1,próprio,1100,650,200,280,150,534.0,2914.0,1457.0,1.3032200357781754
4b4b5d33-d33c-43ab-80a4-c969c56012e8,Belo Horizonte,0,aluguel,1200,650,200,280,150,0.0,2480.0,2480.0,0.05908137983609682
0070ae8f-3623-40ee-99b0-6b2c46240042,Recife,0,próprio,500,600,180,250,120,0.0,1650.0,1650.0,1.7934782608695652
39106034-8f97-4138-a51b-b31de98b421b,Natal,2,próprio,900,600,180,250,120,966.0,3016.0,1005.3333333333334,2.1855072463768117
534dc792-99aa-4899-85df-b6346a377b84,Fortaleza,0,cedido,500,600,180,250,120,0.0,1650.0,1650.0,1.0549872122762147
17b5ba56-f54d-4bd8-ac65-2225455d042b,Brasília,0,próprio,600,650,200,280,150,0.0,1880.0,1880.0,1.2771739130434783
17b93062-bbae-41aa-bdcf-afe3db377439,Fortaleza,2,aluguel,1800,600,180,250,120,966.0,3916.0,1305.3333333333333,0.6357142857142857
21401e68-a24b-4657-9e69-d09c51f1e5c2,Vitória,1,cedido,1100,650,200,280,150,534.0,2914.0,1457.0,1.2549526270456504
b9364591-6efc-4cfa-a71e-1ee2ea727535,Fortaleza,1,aluguel,1800,600,180,250,120,483.0,3433.0,1716.5,0.6705078125
032bacac-2ee3-4495-ab23-76412be24515,Joinville,0,próprio,600,650,200,280,150,0.0,1880.0,1880.0,0.6831395348837209
23338fc2-89c5-444a-8d35-89b05c23992e,Brasília,0,próprio,600,650,200,280,150,0.0,1880.0,1880.0,inf
ddbad044-2ac1-4724-94d2-df3d4fb27bda,Macapá,0,aluguel,1000,600,180,250,120,0.0,2150.0,2150.0,0.9615384615384616
33c5aa10-eab4-4704-b79c-041e2e1c3a6d,Vitória,2,próprio,1100,650,200,280,150,1068.0,3448.0,1149.3333333333333,1.9725400457665905
f86edc24-cd69-4374-a224-792e0daa4f00,São Paulo,0,próprio,900,800,250,300,200,0.0,2450.0,2450.0,0.918979744936234
4108bfa6-0ea1-4ff0-9e61-61f749fab039,Macapá,1,próprio,900,600,180,250,120,483.0,2533.0,1266.5,0.5277083333333333
22e7036b-64a3-46b6-b9da-f1d57895d5a6,Salvador,0,aluguel,1000,600,180,250,120,0.0,2150.0,2150.0,0.35130718954248363
5fbaf255-618c-4387-b069-bfc0d840b590,Campinas,1,aluguel,3200,800,250,300,200,650.0,5400.0,2700.0,6.521739130434782
db1c137e-ecff-4f5a-b5a5-32813c0b5cdd,São Luís,1,cedido,900,600,180,250,120,483.0,2533.0,1266.5,1.2805864509605662
d145a396-d2c5-4cfc-b414-860e377f08da,Campinas,0,próprio,900,800,250,300,200,0.0,2450.0,2450.0,0.7699560025141421
fd2aa9d8-d810-4bed-8589-a1cfb2d384a0,São Paulo,1,próprio,1600,800,250,300,200,650.0,3800.0,1900.0,2.0084566596194504
6b03ae65-8887-4707-a6d9-38fa8ae117ef,Campinas,2,próprio,1600,800,250,300,200,1300.0,4450.0,1483.3333333333333,0.1395159267619764
46ea3153-5c49-4699-b05e-fd1cef06c0f4,Curitiba,1,próprio,1200,680,210,320,160,568.0,3138.0,1569.0,2.842391304347826
83b83483-b30f-42ab-9af9-ca863363e162,São Paulo,2,cedido,1600,800,250,300,200,1300.0,4450.0,1483.3333333333333,1.3567073170731707
cf406dd3-735e-4aa1-b6f6-13094bf6f228,Recife,2,próprio,900,600,180,250,120,966.0,3016.0,1005.3333333333334,1.2524916943521596
1cb6ea7e-b82a-4400-b34b-5778787389fd,Natal,0,próprio,500,600,180,250,120,0.0,1650.0,1650.0,2.2418478260869565
ddcc0b9b-18a2-4880-81ec-4dff11f02357,Curitiba,0,aluguel,1300,680,210,320,160,0.0,2670.0,2670.0,0.5056818181818182
16353ee4-1010-41fc-800a-e4c97fd892d5,Rio de Janeiro,0,aluguel,1600,750,230,350,180,0.0,3110.0,3110.0,inf
36178437-ab4f-4254-9f25-4536c4d0e767,Vitória,0,cedido,600,650,200,280,150,0.0,1880.0,1880.0,2.5543478260869565
db832379-4717-4324-b398-27aafde0ea51,Palmas,0,próprio,500,600,180,250,120,0.0,1650.0,1650.0,0.21825396825396826
89aef2d9-0ec0-403a-a0ac-144911aac78f,Fortaleza,0,próprio,500,600,180,250,120,0.0,1650.0,1650.0,inf
9c330581-6ccc-4107-a190-8d449ac75710,Goiânia,0,próprio,600,650,200,280,150,0.0,1880.0,1880.0,inf
f33f8bf3-2711-42f8-8d27-3b47ffd6d032,Vitória,0,aluguel,1200,650,200,280,150,0.0,2480.0,2480.0,1.4187643020594967
6282414c-34df-437e-b0e5-429ec85fc0ff,Brasília,1,próprio,1100,650,200,280,150,534.0,2914.0,1457.0,1.3032200357781754
7fa2306a-3929-4a25-a877-fae132272045,Natal,1,próprio,900,600,180,250,120,483.0,2533.0,1266.5,2.753260869565217
6a31e379-18f1-4827-a22c-4e5c6e834f93,Rio de Janeiro,2,aluguel,3000,750,230,350,180,1254.0,5764.0,1921.3333333333333,3.9157608695652173
49d699de-0eaf-425f-a422-a74f6a565b44,Campinas,1,próprio,1600,800,250,300,200,650.0,3800.0,1900.0,1.1046511627906976
cbeea3be-235a-4aae-a2e7-5fa19579a7b4,Recife,0,cedido,500,600,180,250,120,0.0,1650.0,1650.0,2.562111801242236
b17ae102-ec7a-458b-ade8-13db1c4e0504,Belo Horizonte,2,aluguel,2200,650,200,280,150,1068.0,4548.0,1516.0,inf
b1c63c8a-0c3c-4d4a-b44f-98809e28d819,Fortaleza,2,aluguel,1800,600,180,250,120,966.0,3916.0,1305.3333333333333,3.274247491638796
9a1f52d8-f912-4755-8fcc-cea696593485,Rio Branco,1,cedido,900,600,180,250,120,483.0,2533.0,1266.5,0.63325
e4389e37-4327-4a6b-9d78-9105cb295777,Recife,2,aluguel,1800,600,180,250,120,966.0,3916.0,1305.3333333333333,1.3392612859097128
eed3acd0-4f77-4de4-9099-c8132d8c821c,Campinas,0,próprio,900,800,250,300,200,0.0,2450.0,2450.0,0.813953488372093
e4b1ba9c-c823-4958-8e9e-0cd55eb4e9e4,Rio Branco,1,próprio,900,600,180,250,120,483.0,2533.0,1266.5,0.7750917992656059
c91a6a9e-aa1c-47e0-ba9c-446cb3fac379,Campinas,0,cedido,900,800,250,300,200,0.0,2450.0,2450.0,0.16680283224400871
07049f35-b3c0-4052-82e2-331ab200d852,Rio de Janeiro,0,próprio,800,750,230,350,180,0.0,2310.0,2310.0,0.813953488372093
ed83e58f-7a60-4e0b-ba9f-0022c6b855f3,Natal,0,cedido,500,600,180,250,120,0.0,1650.0,1650.0,0.6852159468438538
871fab8f-7ef5-4c7c-8460-c3db96cb6f83,Fortaleza,1,próprio,900,600,180,250,120,483.0,2533.0,1266.5,0.2907483930211203
380c5273-0e02-4ac3-b23f-c97947b202ef,Recife,0,aluguel,1000,600,180,250,120,0.0,2150.0,2150.0,0.9259259259259259
5861268b-de09-4efd-b4af-459d0525eec0,Natal,1,próprio,900,600,180,250,120,483.0,2533.0,1266.5,1.402547065337763
f8a6b34a-86c2-420d-ae7f-11c3f3dae0a9,Natal,2,próprio,900,600,180,250,120,966.0,3016.0,1005.3333333333334,2.341614906832298
d38dabef-7f16-4ffb-a0ad-782a2e060f94,Joinville,2,aluguel,2200,650,200,280,150,1068.0,4548.0,1516.0,inf
d7dca7ff-5b7e-47fb-9194-8da42893b2ce,São Luís,1,próprio,900,600,180,250,120,483.0,2533.0,1266.5,2.5029644268774702
2283c51d-9a51-4fe3-bc76-3f78f58aef3a,Campinas,2,próprio,1600,800,250,300,200,1300.0,4450.0,1483.3333333333333,inf
21d0df2d-a9e2-4c22-988c-d85a897d4f02,Natal,0,aluguel,1000,600,180,250,120,0.0,2150.0,2150.0,1.9474637681159421
90f409c3-4be2-4d72-8fcf-c12295aefc7e,Fortaleza,0,próprio,500,600,180,250,120,0.0,1650.0,1650.0,inf
2d081abd-6bbf-411e-8e77-b6f2ae0566bd,São Paulo,2,próprio,1600,800,250,300,200,1300.0,4450.0,1483.3333333333333,1.0300925925925926
c7fc0076-50fd-44d0-acfe-6995f59449c9,Fortaleza,0,aluguel,1000,600,180,250,120,0.0,2150.0,2150.0,0.3317901234567901
8888c70f-0671-4da3-a5b7-0edf1126ecce,Salvador,0,próprio,500,600,180,250,120,0.0,1650.0,1650.0,inf
07aeb0d2-523a-4f7d-957a-3735dceb0878,Joinville,2,aluguel,2200,650,200,280,150,1068.0,4548.0,1516.0,0.7383116883116884
e5b9d3b5-d701-498f-b93d-3764cd526e97,São Luís,1,próprio,900,600,180,250,120,483.0,2533.0,1266.5,2.5029644268774702
993cd088-d685-449d-93b2-fa2eb4023025,Vitória,0,aluguel,1200,650,200,280,150,0.0,2480.0,2480.0,0.6326530612244898
c6a26802-d946-462b-951b-9e65cd8c8f65,Belém,0,aluguel,1200,650,200,280,150,0.0,2480.0,2480.0,3.8509316770186337
4f8e7987-e6df-4cba-8986-4d6e98cb9333,Curitiba,0,aluguel,1300,680,210,320,160,0.0,2670.0,2670.0,1.241860465116279
d0ca707e-f72c-488b-afcd-da6128d6b163,Porto Alegre,2,aluguel,2400,680,210,320,160,1136.0,4906.0,1635.3333333333333,3.809006211180124
68d3aeb5-c09c-48ea-8eda-a03329cc66a6,Porto Alegre,0,aluguel,1300,680,210,320,160,0.0,2670.0,2670.0,1.5274599542334095
bd8ba6ed-98f6-46a8-8dda-41ee73d1c092,Campo Grande,2,aluguel,2200,650,200,280,150,1068.0,4548.0,1516.0,0.14291101055806937
f776f47b-a48a-4590-bb32-8613f75a9332,Rio Branco,0,cedido,500,600,180,250,120,0.0,1650.0,1650.0,0.872093023255814
3c41d83a-34e6-4814-ae64-4bfd5c38af26,Belo Horizonte,0,próprio,600,650,200,280,150,0.0,1880.0,1880.0,0.5340909090909091
9cdd84aa-17dc-40b5-bb8f-94c5e2dd640c,Rio de Janeiro,0,próprio,800,750,230,350,180,0.0,2310.0,2310.0,0.6875
2085ff12-d061-4f8d-937f-d54f276abfd7,Belém,0,próprio,600,650,200,280,150,0.0,1880.0,1880.0,1.2020460358056266
389b2c2f-e2a6-4540-ae6c-b54defbfd676,São Paulo,1,próprio,1600,800,250,300,200,650.0,3800.0,1900.0,3.7549407114624507
e1f0826c-6b5d-4b86-86d9-238923b0d7e3,Belo Horizonte,2,próprio,1100,650,200,280,150,1068.0,3448.0,1149.3333333333333,2.342391304347826
2ee7ab91-5ed4-4ea6-8814-7f2318599487,Salvador,0,próprio,500,600,180,250,120,0.0,1650.0,1650.0,inf
21a0201b-9f67-491f-b377-aadc0347f2c9,Rio Branco,0,próprio,500,600,180,250,120,0.0,1650.0,1650.0,inf
defa8898-4c3f-49c3-8a91-61b564a28e6e,Palmas,2,próprio,900,600,180,250,120,966.0,3016.0,1005.3333333333334,0.40668824163969797
5b7c77d2-3aae-432f-9fc0-816c83e82695,Palmas,0,aluguel,1000,600,180,250,120,0.0,2150.0,2150.0,1.1904761904761905
6ba9ba7c-9602-4225-bfa2-68a8d0914323,Natal,2,próprio,900,600,180,250,120,966.0,3016.0,1005.3333333333334,0.3378136200716846
20048974-3edc-4f89-83d3-60ac169f4b67,Macapá,2,próprio,900,600,180,250,120,966.0,3016.0,1005.3333333333334,inf
82361991-5532-4313-8530-d378c2a0093f,Campinas,0,próprio,900,800,250,300,200,0.0,2450.0,2450.0,0.813953488372093
39bad9f0-9865-4ab8-85f3-b1a3f9709ef3,Belo Horizonte,2,aluguel,2200,650,200,280,150,1068.0,4548.0,1516.0,3.089673913043478
326315a6-5529-4509-8e43-ead5e666dfc4,Natal,0,cedido,500,600,180,250,120,0.0,1650.0,1650.0,inf
abffbc3c-0743-4638-95f1-d02db30d635d,Fortaleza,0,próprio,500,600,180,250,120,0.0,1650.0,1650.0,2.562111801242236
480f5be2-0093-4652-b9d9-13d064bb313f,Macapá,0,próprio,500,600,180,250,120,0.0,1650.0,1650.0,1.9927536231884058
7ab1c772-d0bf-410a-b57d-a15d9613d59e,Belo Horizonte,1,próprio,1100,650,200,280,150,534.0,2914.0,1457.0,0.6872641509433962
3ebf6340-047b-4f7c-9c39-b3814ac65ece,Rio de Janeiro,0,aluguel,1600,750,230,350,180,0.0,3110.0,3110.0,0.15209311424100155
c24f67c6-0087-46ff-9f02-41d92260ca64,São Paulo,0,cedido,900,800,250,300,200,0.0,2450.0,2450.0,0.6960227272727273
4c4b113b-def3-4399-87c6-db79e073d9fe,Natal,1,próprio,900,600,180,250,120,483.0,2533.0,1266.5,1.1328264758497317
7b082bff-73ca-4644-b054-ba7c72273e69,Natal,2,cedido,900,600,180,250,120,966.0,3016.0,1005.3333333333334,3.642512077294686
c7ffcfa7-d379-47b8-bd0e-c59b842c7666,Goiânia,0,aluguel,1200,650,200,280,150,0.0,2480.0,2480.0,0.8239202657807309
7af5d41c-69cd-47f5-9ff9-86348af22793,Belo Horizonte,2,aluguel,2200,650,200,280,150,1068.0,4548.0,1516.0,3.089673913043478
4465e568-9186-40e9-ba60-9ca2fb92a332,Salvador,2,cedido,900,600,180,250,120,966.0,3016.0,1005.3333333333334,2.7318840579710146
e5bd2aec-dcc4-443e-a5f6-8283e93793ca,Rio de Janeiro,0,próprio,800,750,230,350,180,0.0,2310.0,2310.0,inf
bb18e73c-4a8f-45e9-984a-37bc66fed2c4,Recife,0,próprio,500,600,180,250,120,0.0,1650.0,1650.0,0.2864583333333333
be395d87-95ce-4b00-9e0e-f6be00af6c87,Rio de Janeiro,0,aluguel,1600,750,230,350,180,0.0,3110.0,3110.0,0.14946174548250674
3554b588-2393-4980-b7be-11bbfe428ba6,Rio de Janeiro,1,cedido,1500,750,230,350,180,627.0,3637.0,1818.5,2.0806636155606406
200ac091-fba8-47e9-8863-2d99d1ae5600,São Luís,1,aluguel,1800,600,180,250,120,483.0,3433.0,1716.5,2.0730676328502415
624f2fa9-6816-4f9b-aa94-b71d85999089,Natal,2,cedido,900,600,180,250,120,966.0,3016.0,1005.3333333333334,inf
1b03d9e4-082e-49a5-aa78-d72f972bb57f,São Paulo,1,próprio,1600,800,250,300,200,650.0,3800.0,1900.0,0.08796296296296297
a21ae0e0-00a6-4da2-848b-d058ff555a01,São Luís,2,aluguel,1800,600,180,250,120,966.0,3916.0,1305.3333333333333,3.040372670807453
ff2e79f0-3c3c-43f1-8b1b-17c599a92de4,Macapá,0,próprio,500,600,180,250,120,0.0,1650.0,1650.0,0.518541797611565
1bd1a8ea-178f-4ff3-bda9-1095e1a5383a,Curitiba,1,cedido,1200,680,210,320,160,568.0,3138.0,1569.0,inf
ab4d02b0-3076-42a4-8fc8-527bb034e1dc,Joinville,0,próprio,600,650,200,280,150,0.0,1880.0,1880.0,0.9504550050556118
44ee8a28-7fc1-4d29-897f-a76a2384ef79,Campo Grande,1,próprio,1100,650,200,280,150,534.0,2914.0,1457.0,0.15871459694989107
2826bbfd-9f42-42f9-b7b4-0f3f23a3bb8e,Porto Velho,1,próprio,1100,650,200,280,150,534.0,2914.0,1457.0,1.9796195652173914
57ede530-9073-4338-815c-9a9d0bf5b0aa,Rio Branco,2,cedido,900,600,180,250,120,966.0,3016.0,1005.3333333333334,0.25857338820301784
0141865b-2647-4d8b-bc65-44da17b8fb47,Rio de Janeiro,0,próprio,800,750,230,350,180,0.0,2310.0,2310.0,0.23081534772182255
73f869d7-f288-4bc5-9830-26892bca4fa5,Belo Horizonte,1,aluguel,2200,650,200,280,150,534.0,4014.0,2007.0,2.7269021739130435
58a250d6-53da-4582-b055-793ffcb5ea88,São Paulo,2,próprio,1600,800,250,300,200,1300.0,4450.0,1483.3333333333333,inf
67366fc0-9a8a-4942-bf54-78ea0148765e,Campinas,1,aluguel,3200,800,250,300,200,650.0,5400.0,2700.0,0.24752475247524752
83793e8e-d0f3-4eea-b9a2-0a8f13a3aa2d,Vitória,0,próprio,600,650,200,280,150,0.0,1880.0,1880.0,0.3223593964334705
c524a14e-f946-4f89-8403-433e4e030b0b,Natal,1,aluguel,1800,600,180,250,120,483.0,3433.0,1716.5,1.5353309481216457
b8a80918-ae6e-4a0d-bc0c-49bc5cce3b25,São Luís,0,aluguel,1000,600,180,250,120,0.0,2150.0,2150.0,1.2299771167048055
1c66713c-372f-434d-9764-5b897706b325,Porto Velho,0,próprio,600,650,200,280,150,0.0,1880.0,1880.0,2.5543478260869565
f3675233-9157-482e-a859-e052c3aaea35,Londrina,1,próprio,1100,650,200,280,150,534.0,2914.0,1457.0,1.0267794221282593
691ae45f-52be-4bb1-8bcc-a3fe81d1972a,Salvador,0,aluguel,1000,600,180,250,120,0.0,2150.0,2150.0,0.10664682539682539
e694fc29-10c2-490f-bc3a-64a2e9486eea,Fortaleza,2,próprio,900,600,180,250,120,966.0,3016.0,1005.3333333333334,0.05203588681849551
7548a976-1685-48df-91c6-2a8b5e4d7b98,Salvador,2,cedido,900,600,180,250,120,966.0,3016.0,1005.3333333333334,0.9478315524827152
78e82739-72b7-4ac1-9a29-e952e1bd55e9,Rio de Janeiro,0,próprio,800,750,230,350,180,0.0,2310.0,2310.0,inf
2db0e447-8047-4d31-a1fe-f2918bcb9132,Belém,1,aluguel,2200,650,200,280,150,534.0,4014.0,2007.0,2.296338672768879
bfa83a77-d4c9-47ed-a309-ccd163623747,Natal,0,aluguel,1000,600,180,250,120,0.0,2150.0,2150.0,1.2983091787439613
884a2286-7361-46db-8df6-e128c8658b33,Curitiba,0,aluguel,1300,680,210,320,160,0.0,2670.0,2670.0,0.20153985507246377
0ace9d70-95e1-46d1-87c6-d03317071a58,Recife,1,próprio,900,600,180,250,120,483.0,2533.0,1266.5,inf
6e6c4f68-13eb-4186-8ab9-83795db933e9,Belo Horizonte,0,próprio,600,650,200,280,150,0.0,1880.0,1880.0,1.2020460358056266
cf2c0315-c41c-46da-8341-c58053c2369b,Brasília,0,cedido,600,650,200,280,150,0.0,1880.0,1880.0,0.7538091419406576
f68f37d8-abe5-4219-b460-057f5ef9b349,Vitória,0,cedido,600,650,200,280,150,0.0,1880.0,1880.0,0.5465116279069767
d866b9e4-972e-4fa9-8a97-e12cc93f078e,Natal,0,próprio,500,600,180,250,120,0.0,1650.0,1650.0,1.281055900621118
6f95ecd3-752d-4937-87dc-7fd7dd05396a,Vitória,0,aluguel,1200,650,200,280,150,0.0,2480.0,2480.0,0.7394156231365534
656e5317-ae3a-46d7-8d4f-bf67e36101c9,Vitória,1,aluguel,2200,650,200,280,150,534.0,4014.0,2007.0,2.908695652173913
3acf2854-455a-4542-ab73-5af1085208f9,Belo Horizonte,2,próprio,1100,650,200,280,150,1068.0,3448.0,1149.3333333333333,1.9725400457665905
e88c3dfa-062c-4445-a136-b39244347ec4,Salvador,0,próprio,500,600,180,250,120,0.0,1650.0,1650.0,0.9439359267734554
ab8e9673-3aa9-42f9-b441-234aa89e7a92,Vitória,0,próprio,600,650,200,280,150,0.0,1880.0,1880.0,inf
53287c74-3999-4074-af1a-1c5b5e4a1bb7,Natal,2,próprio,900,600,180,250,120,966.0,3016.0,1005.3333333333334,2.1855072463768117
